Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33039880,04/01/2016 08:32:56 PM,04/20/2016 10:50:47 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10013,,,,,MOTT STREET,BAYARD STREET,INTERSECTION,NEW YORK,,N/A,Closed,04/21/2016 08:32:56 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",04/20/2016 10:50:47 AM,03 MANHATTAN,MANHATTAN,984668,200001,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71563327246841,-73.99849214947479,"(40.71563327246841, -73.99849214947479)"
33033844,04/01/2016 08:33:00 PM,04/06/2016 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11215,338 19 STREET,19 STREET,6 AVE,7 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,04/06/2016 10:15:00 PM,07 BROOKLYN,BROOKLYN,987382,179852,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66032834974138,-73.9887113097609,"(40.66032834974138, -73.9887113097609)"
33033896,04/01/2016 08:33:00 PM,04/02/2016 10:40:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10309,344 MASON BLVD,MASON BLVD,WINANT AVE,BLOOMINGDALE RD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,04/02/2016 10:40:00 PM,Unspecified STATEN ISLAND,STATEN ISLAND,923728,137220,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.543106262798766,-74.21775745433617,"(40.543106262798766, -74.21775745433617)"
33035556,04/01/2016 08:33:00 PM,04/01/2016 11:09:43 PM,NYPD,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,10016,517 3 AVENUE,3 AVENUE,EAST 34 STREET,EAST 35 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:33:00 AM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 11:09:43 PM,06 MANHATTAN,MANHATTAN,990394,211107,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74611439732247,-73.97782662111999,"(40.74611439732247, -73.97782662111999)"
33042480,04/01/2016 08:34:00 PM,04/02/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11432,89-17 170 STREET,170 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,Jamaica,,N/A,Closed,,,04/02/2016 12:00:00 PM,12 QUEENS,QUEENS,1042192,197780,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70934744632157,-73.79100545626888,"(40.70934744632157, -73.79100545626888)"
33038742,04/01/2016 08:34:07 PM,04/02/2016 08:14:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2211 DITMAS AVENUE,DITMAS AVENUE,EAST 22 STREET,EAST 23 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:34:07 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/02/2016 08:14:25 AM,14 BROOKLYN,BROOKLYN,996258,172555,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.640292083776195,-73.95673247294093,"(40.640292083776195, -73.95673247294093)"
33034865,04/01/2016 08:34:16 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10314,311 DEMOREST AVENUE,DEMOREST AVENUE,WATERS AVENUE,WATCHOGUE ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,04/10/2016 02:00:02 PM,The Department of Parks and Recreation has reviewed this request and will visit the location to investigate the condition.,04/02/2016 02:00:02 PM,01 STATEN ISLAND,STATEN ISLAND,946266,163774,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61611680888717,-74.13681538481337,"(40.61611680888717, -74.13681538481337)"
33038600,04/01/2016 08:34:56 PM,04/01/2016 10:22:49 PM,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10075,539 EAST 78 STREET,EAST 78 STREET,CHEROKEE PLACE,PEDESTRIAN OVERPASS,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:34:56 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,04/01/2016 10:22:49 PM,08 MANHATTAN,MANHATTAN,998431,219746,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.769817004922146,-73.94880328568787,"(40.769817004922146, -73.94880328568787)"
33039446,04/01/2016 08:34:57 PM,04/01/2016 11:13:04 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1146 FTELEY AVENUE,FTELEY AVENUE,WATSON AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:34:57 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,04/01/2016 11:13:04 PM,09 BRONX,BRONX,1019877,240993,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82807374564887,-73.87126557710683,"(40.82807374564887, -73.87126557710683)"
33037541,04/01/2016 08:34:59 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,10019,125 WEST 55 STREET,WEST 55 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,05/31/2016 08:34:59 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",04/04/2016 03:05:38 PM,05 MANHATTAN,MANHATTAN,989991,217446,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76351361104333,-73.97927561482813,"(40.76351361104333, -73.97927561482813)"
33037183,04/01/2016 08:35:00 PM,04/01/2016 08:39:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11362,54-40 LITTLE NECK PKWY,LITTLE NECK PKWY,BEND,NASSAU BLVD,,,ADDRESS,Little Neck,,N/A,Closed,,,04/01/2016 08:39:00 PM,Unspecified QUEENS,QUEENS,1060390,218501,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.766083294698916,-73.72513183340168,"(40.766083294698916, -73.72513183340168)"
33035789,04/01/2016 08:35:30 PM,04/06/2016 11:01:15 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10309,32 IDAHO AVENUE,IDAHO AVENUE,OPAL LANE,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,04/11/2016 08:35:30 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,04/06/2016 11:01:15 AM,03 STATEN ISLAND,STATEN ISLAND,924612,130828,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.525567457048616,-74.21452052390968,"(40.525567457048616, -74.21452052390968)"
33036156,04/01/2016 08:36:18 PM,04/01/2016 09:47:03 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,719 CALHOUN AVENUE,CALHOUN AVENUE,RANDALL AVENUE,PHILIP AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:36:18 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 09:47:03 PM,10 BRONX,BRONX,1032875,240132,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82564855697041,-73.82430501834298,"(40.82564855697041, -73.82430501834298)"
33034433,04/01/2016 08:36:30 PM,04/01/2016 09:27:27 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11372,73-12 35 AVENUE,35 AVENUE,73 STREET,74 STREET,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Closed,04/02/2016 04:36:30 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 09:27:27 PM,03 QUEENS,QUEENS,1013944,212876,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75092213370405,-73.8928281269625,"(40.75092213370405, -73.8928281269625)"
33037828,04/01/2016 08:36:35 PM,04/01/2016 10:20:44 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11365,50-28 194 STREET,194 STREET,50 AVENUE,53 AVENUE,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,04/02/2016 04:36:35 AM,The Police Department issued a summons in response to the complaint.,04/01/2016 10:20:44 PM,11 QUEENS,QUEENS,1043756,212031,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74845246281108,-73.78523816747798,"(40.74845246281108, -73.78523816747798)"
33037476,04/01/2016 08:36:38 PM,04/02/2016 12:32:18 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11201,,,,,MONTAGUE STREET,COURT STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,04/02/2016 04:36:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/02/2016 12:32:18 AM,02 BROOKLYN,BROOKLYN,986897,192018,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6937214302458,-73.99045462046223,"(40.6937214302458, -73.99045462046223)"
33033621,04/01/2016 08:36:50 PM,04/01/2016 11:02:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,749 LAFAYETTE AVENUE,LAFAYETTE AVENUE,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:36:50 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:02:58 PM,03 BROOKLYN,BROOKLYN,999957,190960,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6908039227305,-73.94336126699383,"(40.6908039227305, -73.94336126699383)"
33038770,04/01/2016 08:36:52 PM,04/01/2016 10:55:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,66 FENIMORE STREET,FENIMORE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:36:52 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 10:55:02 PM,09 BROOKLYN,BROOKLYN,995439,179046,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6581095416807,-73.95967274645986,"(40.6581095416807, -73.95967274645986)"
33035261,04/01/2016 08:36:54 PM,04/01/2016 11:09:43 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10022,978 2 AVENUE,2 AVENUE,EAST 51 STREET,EAST 52 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:36:54 AM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 11:09:43 PM,06 MANHATTAN,MANHATTAN,993188,214686,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75593546456142,-73.96773846305784,"(40.75593546456142, -73.96773846305784)"
33045990,04/01/2016 08:37:33 PM,04/12/2016 08:59:16 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10455,941 LEGGETT AVENUE,LEGGETT AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,04/12/2016 08:59:16 PM,02 BRONX,BRONX,1011809,236497,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81576236399028,-73.9004368840186,"(40.81576236399028, -73.9004368840186)"
33036577,04/01/2016 08:37:38 PM,04/02/2016 12:27:42 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11434,145-59 176 STREET,176 STREET,145 DRIVE,BEND,,,ADDRESS,JAMAICA,,Precinct,Closed,04/02/2016 04:37:38 AM,The Police Department responded to the complaint and determined that police action was not necessary.,04/02/2016 12:27:42 AM,13 QUEENS,QUEENS,1047771,180980,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66319715730361,-73.77104069395169,"(40.66319715730361, -73.77104069395169)"
33036079,04/01/2016 08:38:06 PM,04/01/2016 09:47:03 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10465,721 CALHOUN AVENUE,CALHOUN AVENUE,RANDALL AVENUE,PHILIP AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:38:06 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 09:47:03 PM,10 BRONX,BRONX,1032869,240141,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82567329238882,-73.82432663265483,"(40.82567329238882, -73.82432663265483)"
33044544,04/01/2016 08:38:28 PM,04/03/2016 11:34:52 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,2160 CATON AVENUE,CATON AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",04/03/2016 11:34:52 AM,14 BROOKLYN,BROOKLYN,995797,177173,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65296810753562,-73.95838565453022,"(40.65296810753562, -73.95838565453022)"
33039054,04/01/2016 08:39:10 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,,10467,3728 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,N/A,Open,05/01/2016 08:39:10 PM,The graffiti on this property has been scheduled to be removed by the City.,04/01/2016 08:39:10 PM,12 BRONX,BRONX,1022003,260776,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.882363278502844,-73.86347209784513,"(40.882363278502844, -73.86347209784513)"
33034150,04/01/2016 08:39:26 PM,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11238,165 PARK PLACE,PARK PLACE,CARLTON AVENUE,VANDERBILT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,03/22/2018 08:39:26 PM,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,08 BROOKLYN,BROOKLYN,992053,186057,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67735680515911,-73.97186840914296,"(40.67735680515911, -73.97186840914296)"
33039557,04/01/2016 08:39:44 PM,04/01/2016 08:52:26 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10023,,,,,CENTRAL PARK WEST,WEST   67 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,04/02/2016 04:39:44 AM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 08:52:26 PM,07 MANHATTAN,MANHATTAN,990265,220914,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77303218808042,-73.97828340102534,"(40.77303218808042, -73.97828340102534)"
33034725,04/01/2016 08:40:00 PM,04/05/2016 08:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,11 AVE,34 ST W,11 AVE,34 ST W,INTERSECTION,,,N/A,Closed,,,04/05/2016 08:50:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33038322,04/01/2016 08:40:03 PM,04/04/2016 09:02:32 AM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10314,311 DEMOREST AVENUE,DEMOREST AVENUE,WATERS AVENUE,WATCHOGUE ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,04/10/2016 02:00:04 PM,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,04/04/2016 09:02:32 AM,01 STATEN ISLAND,STATEN ISLAND,946266,163774,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61611680888717,-74.13681538481337,"(40.61611680888717, -74.13681538481337)"
33034790,04/01/2016 08:40:06 PM,04/01/2016 11:06:21 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11206,150A HART STREET,HART STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:40:06 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:06:21 PM,03 BROOKLYN,BROOKLYN,999423,191965,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69356334668159,-73.94528458274908,"(40.69356334668159, -73.94528458274908)"
33037848,04/01/2016 08:40:09 PM,04/01/2016 10:32:36 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10453,1710 MONTGOMERY AVENUE,MONTGOMERY AVENUE,WEST 176 STREET,POPHAM AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:40:09 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 10:32:37 PM,05 BRONX,BRONX,1006617,248918,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84986909070209,-73.91915272971845,"(40.84986909070209, -73.91915272971845)"
33036155,04/01/2016 08:40:14 PM,04/01/2016 09:47:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,,,,,CROSS BRONX EXPRESSWAY,QUINCY AVENUE,INTERSECTION,BRONX,,Precinct,Closed,04/02/2016 04:40:14 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 09:47:02 PM,10 BRONX,BRONX,1032681,239953,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82515831971714,-73.82500728182606,"(40.82515831971714, -73.82500728182606)"
33036784,04/01/2016 08:40:19 PM,04/01/2016 11:43:02 PM,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10029,2201 1 AVENUE,1 AVENUE,EAST 112 STREET,EAST 114 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:40:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:43:02 PM,11 MANHATTAN,MANHATTAN,1001762,228623,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79417603681146,-73.93675446451017,"(40.79417603681146, -73.93675446451017)"
